ID,DT_Dec,Year_Dec,Month_Dec,Day_Dec,DEC,Flag_Approved,Channel,Age,State,Income,Spend @M4,
6916,10/11/2022,2022,11,10,A,1,ONLINE,78,Nuevo Leon," 2,981 "," 3,568 ",
6917,03/11/2022,2022,11,3,A,1,ONLINE,44,," 3,030 ", 907 ,
6918,16/11/2022,2022,11,16,A,1,ONLINE,66,Guerrero, 970 , 270 ,
6919,06/10/2022,2022,10,6,A,1,TMK,32,Coahuila de Zaragoza," 1,545 ", 388 ,
6920,08/10/2022,2022,10,8,A,1,ONLINE,42,Nuevo Leon," 1,006 "," 1,598 ",
6921,10/10/2022,2022,10,10,A,1,TMK,38,Jalisco," 1,273 ", 586 ,
6922,17/10/2022,2022,10,17,A,1,ONLINE,36,Ciudad de Mexico," 1,576 "," 1,644 ",
6923,25/10/2022,2022,10,25,A,1,ONLINE,77,Baja California," 2,727 ", 40 ,
6924,19/11/2022,2022,11,19,A,1,TMK,36,Hidalgo," 1,091 ", 122 ,
6925,03/11/2022,2022,11,3,A,1,ONLINE,48,," 5,727 "," 2,158 ",
6926,23/11/2022,2022,11,23,A,1,ONLINE,81,Puebla," 2,121 "," 5,706 ",
6927,08/10/2022,2022,10,8,A,1,TMK,34,Durango," 3,636 "," 1,084 ",
6928,10/11/2022,2022,11,10,A,1,ONLINE,38,Estado de Mexico, 909 , 274 ,
6929,15/11/2022,2022,11,15,A,1,TMK,36,Jalisco," 1,812 ", 339 ,
6930,23/11/2022,2022,11,23,A,1,ONLINE,39,Estado de Mexico," 2,121 "," 1,763 ",
6931,23/11/2022,2022,11,23,A,1,ONLINE,36,Ciudad de Mexico, 909 , 489 ,
6932,03/11/2022,2022,11,3,A,1,TMK,48,," 4,848 ", 602 ,
6933,23/11/2022,2022,11,23,A,1,ONLINE,37,Ciudad de Mexico," 1,091 ", 55 ,
6934,06/10/2022,2022,10,6,A,1,TMK,44,Jalisco," 2,727 ", 535 ,
6935,20/09/2022,2022,9,20,A,1,ONLINE,42,Ciudad de Mexico," 7,273 "," 12,309 ",
6936,22/09/2022,2022,9,22,A,1,ONLINE,40,Ciudad de Mexico," 3,152 "," 3,409 ",
6937,28/10/2022,2022,10,28,A,1,ONLINE,33,Coahuila de Zaragoza," 1,212 "," 2,613 ",
6938,06/10/2022,2022,10,6,A,1,TMK,70,Ciudad de Mexico," 2,121 ", 113 ,
6939,29/11/2022,2022,11,29,A,1,TMK,34,Tamaulipas," 1,515 "," 1,369 ",
6940,29/11/2022,2022,11,29,A,1,ONLINE,38,Estado de Mexico," 1,206 ", 885 ,
6941,28/10/2022,2022,10,28,A,1,TMK,59,Baja California," 1,091 ", 6 ,
6942,24/10/2022,2022,10,24,A,1,ONLINE,36,Veracruz de Ignacio de la Llave," 1,333 ", 865 ,
6943,24/10/2022,2022,10,24,A,1,ONLINE,39,Estado de Mexico," 2,727 ", 513 ,
6944,29/11/2022,2022,11,29,A,1,TMK,41,Puebla, 909 ," 1,353 ",
6945,03/10/2022,2022,10,3,A,1,ONLINE,43,, 909 ," 1,146 ",
6946,07/11/2022,2022,11,7,A,1,ONLINE,40,Jalisco," 2,727 ", 625 ,
6947,23/11/2022,2022,11,23,A,1,ONLINE,36,Aguascalientes," 2,364 "," 2,284 ",
6948,10/11/2022,2022,11,10,A,1,TMK,83,San Luis Potosi," 3,030 "," 1,991 ",
6949,23/11/2022,2022,11,23,A,1,TMK,48,Guerrero," 2,545 "," 2,296 ",
6950,20/10/2022,2022,10,20,A,1,ONLINE,37,Veracruz de Ignacio de la Llave," 1,515 ", 164 ,
6951,23/11/2022,2022,11,23,A,1,ONLINE,59,Guanajuato," 2,424 "," 2,902 ",
6952,27/10/2022,2022,10,27,A,1,ONLINE,41,Jalisco, 909 ," 1,497 ",
6953,22/09/2022,2022,9,22,A,1,ONLINE,35,Tamaulipas," 1,364 ", 294 ,
6954,07/11/2022,2022,11,7,A,1,ONLINE,37,Nuevo Leon," 1,964 "," 3,385 ",
6955,13/09/2022,2022,9,13,A,1,ONLINE,62,Baja California," 1,333 "," 1,525 ",
6956,16/11/2022,2022,11,16,A,1,TMK,43,Queretaro," 3,030 ", 820 ,
6957,03/10/2022,2022,10,3,A,1,ONLINE,31,," 2,909 "," 1,410 ",
6958,06/09/2022,2022,9,6,A,1,TMK,42,Estado de Mexico," 1,800 ", 968 ,
6959,13/10/2022,2022,10,13,A,1,TMK,34,Chihuahua," 1,818 ", 744 ,
6960,29/11/2022,2022,11,29,A,1,ONLINE,41,Jalisco," 2,424 ", 72 ,
6961,13/09/2022,2022,9,13,A,1,ONLINE,37,Tamaulipas, 909 , 721 ,
6962,13/09/2022,2022,9,13,A,1,TMK,44,Jalisco," 1,515 ", 651 ,
6963,06/10/2022,2022,10,6,A,1,TMK,34,Baja California," 3,030 "," 2,976 ",
6964,07/11/2022,2022,11,7,A,1,ONLINE,42,Michoacan de Ocampo," 2,424 "," 1,445 ",
6965,25/10/2022,2022,10,25,A,1,ONLINE,58,Ciudad de Mexico," 3,030 ", 453 ,
6966,15/11/2022,2022,11,15,A,1,ONLINE,46,Chihuahua," 1,212 ", 521 ,
6967,20/09/2022,2022,9,20,A,1,TMK,48,Jalisco," 3,333 "," 2,424 ",
6968,24/10/2022,2022,10,24,A,1,ONLINE,52,Guanajuato," 1,515 "," 2,612 ",
6969,06/10/2022,2022,10,6,A,1,ONLINE,36,Tamaulipas," 2,727 "," 2,103 ",
6970,17/10/2022,2022,10,17,A,1,ONLINE,48,Zacatecas," 1,212 ", 357 ,
6971,03/10/2022,2022,10,3,A,1,TMK,71,," 1,091 ", 393 ,
6972,13/10/2022,2022,10,13,A,1,ONLINE,37,Jalisco," 2,121 ", 337 ,
6973,27/10/2022,2022,10,27,A,1,TMK,49,Michoacan de Ocampo," 1,758 "," 1,575 ",
6974,15/11/2022,2022,11,15,A,1,ONLINE,76,Morelos," 2,727 "," 1,480 ",
6975,23/11/2022,2022,11,23,A,1,TMK,54,," 1,636 ", 482 ,
6976,11/11/2022,2022,11,11,A,1,ONLINE,32,Queretaro," 1,818 "," 2,340 ",
6977,29/09/2022,2022,9,29,A,1,TMK,47,Queretaro," 1,758 ", 430 ,
6978,07/11/2022,2022,11,7,A,1,TMK,44,Queretaro," 1,212 "," 2,775 ",
6979,25/10/2022,2022,10,25,A,1,ONLINE,35,Puebla," 1,939 "," 2,233 ",
6980,25/10/2022,2022,10,25,A,1,ONLINE,35,Nuevo Leon," 1,333 "," 1,801 ",
6981,27/10/2022,2022,10,27,A,1,TMK,36,Ciudad de Mexico," 1,758 ", 352 ,
6982,07/11/2022,2022,11,7,A,1,TMK,76,Puebla," 1,818 ", 568 ,
6983,22/09/2022,2022,9,22,A,1,ONLINE,38,Nayarit," 1,515 ", 466 ,
6984,29/11/2022,2022,11,29,A,1,TMK,67,Baja California Sur," 1,758 ", 595 ,
6985,07/11/2022,2022,11,7,A,1,TMK,53,Jalisco," 1,091 ", 665 ,
6986,13/10/2022,2022,10,13,A,1,ONLINE,36,Puebla," 4,848 "," 1,754 ",
6987,28/10/2022,2022,10,28,A,1,TMK,47,Baja California," 1,212 ", 431 ,
6988,29/11/2022,2022,11,29,A,1,TMK,33,Puebla, 909 ," 1,826 ",
6989,21/09/2022,2022,9,21,A,1,ONLINE,38,Estado de Mexico," 1,545 ", 320 ,
6990,20/10/2022,2022,10,20,A,1,TMK,32,Tamaulipas," 3,030 "," 1,212 ",
6991,28/10/2022,2022,10,28,A,1,ONLINE,44,Ciudad de Mexico," 3,939 "," 3,202 ",
6992,03/10/2022,2022,10,3,A,1,TMK,47,Tamaulipas," 1,758 ", 334 ,
6993,25/10/2022,2022,10,25,A,1,ONLINE,35,Guanajuato," 1,212 "," 2,437 ",
6994,26/09/2022,2022,9,26,A,1,ONLINE,29,Chihuahua, 970 ," 1,675 ",
6995,20/10/2022,2022,10,20,A,1,TMK,48,Sonora," 4,848 "," 9,202 ",
6996,09/09/2022,2022,9,9,A,1,ONLINE,71,," 4,848 "," 5,487 ",
6997,15/11/2022,2022,11,15,A,1,ONLINE,30,Jalisco, 909 , 487 ,
6998,03/10/2022,2022,10,3,A,1,TMK,43,," 1,758 ", 210 ,
6999,13/10/2022,2022,10,13,A,1,ONLINE,44,Campeche," 1,939 ", 632 ,
7000,03/10/2022,2022,10,3,A,1,TMK,34,Queretaro," 1,758 "," 1,122 ",
7001,17/10/2022,2022,10,17,A,1,ONLINE,36,Nuevo Leon," 2,121 "," 3,872 ",
7002,04/11/2022,2022,11,4,A,1,ONLINE,68,," 1,212 "," 2,500 ",
7003,09/09/2022,2022,9,9,A,1,ONLINE,56,," 2,606 "," 7,658 ",
7004,17/11/2022,2022,11,17,A,1,ONLINE,64,Veracruz de Ignacio de la Llave, 909 , 239 ,
7005,23/11/2022,2022,11,23,A,1,ONLINE,36,Nuevo Leon," 1,212 ", 394 ,
7006,23/11/2022,2022,11,23,A,1,TMK,74,Jalisco," 2,424 ", 274 ,
7007,29/09/2022,2022,9,29,A,1,TMK,63,Tlaxcala, 909 , 215 ,
7008,03/10/2022,2022,10,3,A,1,TMK,45,Puebla," 1,697 ", 780 ,
7009,11/11/2022,2022,11,11,A,1,ONLINE,34,Sinaloa, 909 ," 1,091 ",
7010,17/11/2022,2022,11,17,A,1,ONLINE,36,Nuevo Leon," 2,424 "," 1,777 ",
7011,24/10/2022,2022,10,24,A,1,ONLINE,51,Guanajuato," 1,939 ", 8 ,
7012,29/10/2022,2022,10,29,A,1,ONLINE,39,Veracruz de Ignacio de la Llave," 2,424 ", 713 ,
7013,26/09/2022,2022,9,26,A,1,ONLINE,35,Chihuahua," 1,030 ", 761 ,
7014,04/10/2022,2022,10,4,A,1,ONLINE,65,," 6,061 ", 329 ,
7015,14/09/2022,2022,9,14,A,1,TMK,50,," 1,697 ", 926 ,
7016,15/11/2022,2022,11,15,A,1,TMK,51,Nuevo Leon," 2,424 "," 2,707 ",
7017,04/11/2022,2022,11,4,A,1,ONLINE,36,," 1,818 "," 1,274 ",
7018,07/11/2022,2022,11,7,A,1,TMK,40,Queretaro," 1,818 "," 1,622 ",
7019,21/09/2022,2022,9,21,A,1,ONLINE,39,Jalisco," 1,515 "," 1,515 ",
7020,07/11/2022,2022,11,7,A,1,TMK,48,Ciudad de Mexico," 3,939 "," 3,421 ",
7021,25/10/2022,2022,10,25,A,1,TMK,46,Oaxaca," 1,636 ", 166 ,
7022,09/09/2022,2022,9,9,A,1,ONLINE,33,Quintana Roo," 1,515 "," 1,110 ",
7023,29/10/2022,2022,10,29,A,1,ONLINE,50,Nuevo Leon," 3,636 "," 3,058 ",
7024,14/10/2022,2022,10,14,A,1,ONLINE,49,Guerrero," 1,818 "," 1,244 ",
7025,04/11/2022,2022,11,4,A,1,ONLINE,38,," 1,212 ", 190 ,
7026,25/11/2022,2022,11,25,A,1,TMK,36,Ciudad de Mexico," 1,636 ", 153 ,
7027,29/09/2022,2022,9,29,A,1,ONLINE,36,Guerrero," 1,333 ", 466 ,
7028,11/10/2022,2022,10,11,A,1,ONLINE,34,Quintana Roo," 1,818 "," 3,203 ",
7029,11/10/2022,2022,10,11,A,1,TMK,48,Chihuahua," 1,818 ", 512 ,
7030,24/11/2022,2022,11,24,A,1,ONLINE,48,," 21,212 ", 246 ,
7031,26/09/2022,2022,9,26,A,1,ONLINE,46,Ciudad de Mexico," 2,848 ", 252 ,
7032,25/11/2022,2022,11,25,A,1,ONLINE,41,Queretaro," 3,333 ", 72 ,
7033,04/10/2022,2022,10,4,A,1,ONLINE,36,, 970 , 558 ,
7034,17/11/2022,2022,11,17,A,1,ONLINE,48,Ciudad de Mexico," 4,303 "," 1,177 ",
7035,01/09/2022,2022,9,1,A,1,ONLINE,63,," 2,727 "," 2,322 ",
7036,30/11/2022,2022,11,30,A,1,TMK,42,Ciudad de Mexico," 1,758 ", 599 ,
7037,30/11/2022,2022,11,30,A,1,TMK,40,Estado de Mexico," 1,333 "," 1,416 ",
7038,24/10/2022,2022,10,24,A,1,ONLINE,62,Ciudad de Mexico," 6,889 ", 297 ,
7039,30/11/2022,2022,11,30,A,1,TMK,63,Jalisco," 1,515 ", 75 ,
7040,26/09/2022,2022,9,26,A,1,ONLINE,35,Durango," 6,061 "," 3,754 ",
7041,08/11/2022,2022,11,8,A,1,ONLINE,44,," 1,515 ", 684 ,
7042,24/11/2022,2022,11,24,A,1,ONLINE,42,Jalisco," 1,818 "," 6,858 ",
7043,30/11/2022,2022,11,30,A,1,TMK,31,Jalisco," 1,758 "," 1,205 ",
7044,24/11/2022,2022,11,24,A,1,ONLINE,44,," 3,030 "," 1,925 ",
7045,24/11/2022,2022,11,24,A,1,ONLINE,49,Ciudad de Mexico," 2,424 "," 3,050 ",
7046,17/11/2022,2022,11,17,A,1,ONLINE,59,Nuevo Leon," 1,606 "," 1,498 ",
7047,24/11/2022,2022,11,24,A,1,ONLINE,59,Puebla," 1,758 ", 318 ,
7048,12/11/2022,2022,11,12,A,1,ONLINE,50,Nuevo Leon," 3,030 "," 2,240 ",
7049,26/10/2022,2022,10,26,A,1,ONLINE,37,Sonora," 1,030 "," 1,227 ",
7050,14/10/2022,2022,10,14,A,1,ONLINE,72,Jalisco," 1,091 ", 309 ,
7051,29/09/2022,2022,9,29,A,1,TMK,46,Estado de Mexico," 1,515 "," 1,270 ",
7052,10/09/2022,2022,9,10,A,1,ONLINE,43,Nuevo Leon," 1,939 "," 4,013 ",
7053,24/10/2022,2022,10,24,A,1,ONLINE,47,," 1,030 ", 91 ,
7054,25/11/2022,2022,11,25,A,1,ONLINE,42,Queretaro," 1,818 "," 1,613 ",
7055,26/10/2022,2022,10,26,A,1,ONLINE,47,Jalisco," 4,848 "," 1,390 ",
7056,25/11/2022,2022,11,25,A,1,ONLINE,39,Nuevo Leon," 2,000 "," 1,308 ",
7057,17/10/2022,2022,10,17,A,1,TMK,39,Aguascalientes," 2,727 ", 291 ,
7058,24/11/2022,2022,11,24,A,1,ONLINE,35,Puebla," 1,515 ", 90 ,
7059,17/10/2022,2022,10,17,A,1,TMK,58,Baja California," 1,879 ", 956 ,
7060,08/11/2022,2022,11,8,A,1,TMK,40,Puebla," 1,818 "," 2,731 ",
7061,14/09/2022,2022,9,14,A,1,ONLINE,38,Sinaloa," 3,030 "," 1,333 ",
7062,23/09/2022,2022,9,23,A,1,TMK,36,Quintana Roo," 1,515 "," 1,927 ",
7063,31/10/2022,2022,10,31,A,1,TMK,36,Nuevo Leon, 970 , 331 ,
7064,25/11/2022,2022,11,25,A,1,ONLINE,53,Guanajuato," 10,303 "," 3,750 ",
7065,23/09/2022,2022,9,23,A,1,TMK,34,Sonora," 1,697 ", 786 ,
7066,25/11/2022,2022,11,25,A,1,ONLINE,40,Guanajuato," 2,424 "," 1,375 ",
7067,21/10/2022,2022,10,21,A,1,ONLINE,33,Aguascalientes," 2,121 "," 1,425 ",
7068,24/11/2022,2022,11,24,A,1,ONLINE,33,Queretaro," 1,333 ", 30 ,
7069,29/09/2022,2022,9,29,A,1,ONLINE,36,Ciudad de Mexico," 2,424 "," 2,578 ",
7070,04/11/2022,2022,11,4,A,1,ONLINE,30,," 2,727 "," 2,334 ",
7071,17/11/2022,2022,11,17,A,1,ONLINE,40,Queretaro," 1,818 "," 1,242 ",
7072,17/10/2022,2022,10,17,A,1,TMK,62,Estado de Mexico," 1,515 ", 696 ,
7073,24/10/2022,2022,10,24,A,1,TMK,51,Estado de Mexico, 909 , 278 ,
7074,12/10/2022,2022,10,12,A,1,ONLINE,41,Zacatecas," 1,697 "," 3,380 ",
7075,25/11/2022,2022,11,25,A,1,ONLINE,35,Ciudad de Mexico," 1,394 "," 1,612 ",
7076,17/11/2022,2022,11,17,A,1,ONLINE,48,Yucatan," 4,848 ", 702 ,
7077,09/09/2022,2022,9,9,A,1,ONLINE,78,Chihuahua," 3,636 "," 6,570 ",
7078,23/09/2022,2022,9,23,A,1,TMK,51,Sonora, 909 , 188 ,
7079,24/11/2022,2022,11,24,A,1,ONLINE,34,, 909 , 236 ,
7080,30/11/2022,2022,11,30,A,1,TMK,35,Zacatecas, 970 , 81 ,
7081,12/09/2022,2022,9,12,A,1,ONLINE,43,Durango," 1,152 ", 654 ,
7082,14/10/2022,2022,10,14,A,1,ONLINE,36,Queretaro, 970 , 270 ,
7083,22/11/2022,2022,11,22,A,1,ONLINE,71,Baja California," 1,333 ", 334 ,
7084,01/09/2022,2022,9,1,A,1,ONLINE,42,," 2,424 "," 1,593 ",
7085,12/09/2022,2022,9,12,A,1,ONLINE,45,Oaxaca," 1,818 "," 2,585 ",
7086,28/11/2022,2022,11,28,A,1,ONLINE,54,Estado de Mexico," 1,939 "," 7,175 ",
7087,21/09/2022,2022,9,21,A,1,ONLINE,75,Puebla," 1,818 ", 914 ,
7088,21/09/2022,2022,9,21,A,1,ONLINE,35,Puebla, 909 , 337 ,
7089,05/09/2022,2022,9,5,A,1,ONLINE,36,," 2,182 ", 906 ,
7090,28/11/2022,2022,11,28,A,1,ONLINE,43,Sinaloa," 2,424 "," 1,729 ",
7091,23/09/2022,2022,9,23,A,1,TMK,51,Ciudad de Mexico," 5,758 "," 1,872 ",
7092,12/10/2022,2022,10,12,A,1,ONLINE,42,Jalisco," 2,000 "," 2,447 ",
7093,25/11/2022,2022,11,25,A,1,TMK,48,Nuevo Leon," 7,273 "," 9,912 ",
7094,18/10/2022,2022,10,18,A,1,ONLINE,74,Ciudad de Mexico," 3,030 "," 2,725 ",
7095,17/11/2022,2022,11,17,A,1,TMK,50,Sinaloa," 1,812 ", 487 ,
7096,17/11/2022,2022,11,17,A,1,TMK,44,Tlaxcala," 1,697 ", 633 ,
7097,09/08/2022,2022,8,9,A,1,ONLINE,35,Colima," 2,364 ", 26 ,
7098,07/06/2022,2022,6,7,A,1,ONLINE,48,," 2,424 "," 2,481 ",
7099,09/08/2022,2022,8,9,A,1,ONLINE,39,San Luis Potosi," 1,515 "," 2,026 ",
7100,16/07/2022,2022,7,16,A,1,TMK,61,Nuevo Leon," 2,424 "," 1,160 ",
7101,16/06/2022,2022,6,16,A,1,TMK,41,Ciudad de Mexico," 5,333 "," 1,033 ",
7102,07/06/2022,2022,6,7,A,1,F2F_Channel,37,," 1,818 "," 2,035 ",
7103,04/06/2022,2022,6,4,A,1,TMK,36,Ciudad de Mexico," 5,455 "," 1,974 ",
7104,13/06/2022,2022,6,13,A,1,ONLINE,34,Jalisco," 2,424 ", 911 ,
7105,11/08/2022,2022,8,11,A,1,TMK,43,Baja California," 2,424 "," 1,100 ",
7106,17/08/2022,2022,8,17,A,1,ONLINE,43,Queretaro," 6,061 "," 2,953 ",
