Area,Province,ER_Name_Nom_RE,Low_Wage_Salaire_Minium,Median_Wage_Salaire_Median,High_Wage_Salaire_Maximal,Revision_Date_Date_revision
"Senior managers - trade, broadcasting and other services, n.e.c.",NS,Halifax,11.55,39.71,106.3,2019-11-04
"Senior managers - trade, broadcasting and other services, n.e.c.",NB,New Brunswick,11.5,28.91,84.51,2019-11-04
"Senior managers - trade, broadcasting and other services, n.e.c.",NB,Campbellton--Miramichi,,,,2019-11-04
"Senior managers - trade, broadcasting and other services, n.e.c.",NB,Moncton--Richibucto,11.5,31.36,77.51,2019-11-04
"Senior managers - trade, broadcasting and other services, n.e.c.",NB,Saint John--St. Stephen,,,,2019-11-04
"Senior managers - trade, broadcasting and other services, n.e.c.",NB,Fredericton--Oromocto,,,,2019-11-04
"Senior managers - trade, broadcasting and other services, n.e.c.",NB,Edmundston--Woodstock,,,,2019-11-04
"Senior managers - trade, broadcasting and other services, n.e.c.",QC,Québec,19.33,36.75,85.55,2019-11-04
"Senior managers - trade, broadcasting and other services, n.e.c.",QC,Gaspésie--Îles-de-la-Madeleine,,,,2019-11-04
"Senior managers - trade, broadcasting and other services, n.e.c.",QC,Bas-Saint-Laurent,19.33,36.75,85.55,2019-11-04
"Senior managers - trade, broadcasting and other services, n.e.c.",QC,Capitale-Nationale,18,33.23,61.78,2019-11-04
"Senior managers - trade, broadcasting and other services, n.e.c.",QC,Chaudière-Appalaches,,,,2019-11-04
"Senior managers - trade, broadcasting and other services, n.e.c.",QC,Estrie,18.88,34.64,49.46,2019-11-04
"Senior managers - trade, broadcasting and other services, n.e.c.",QC,Centre-du-Québec,,,,2019-11-04
"Senior managers - trade, broadcasting and other services, n.e.c.",QC,Montérégie,19.33,36.75,85.55,2019-11-04
"Senior managers - trade, broadcasting and other services, n.e.c.",QC,Montréal,,,,2019-11-04
"Senior managers - trade, broadcasting and other services, n.e.c.",QC,Laval,17.5,39.93,109.73,2019-11-04
"Senior managers - trade, broadcasting and other services, n.e.c.",QC,Lanaudière,19.33,36.75,85.55,2019-11-04
"Senior managers - trade, broadcasting and other services, n.e.c.",QC,Laurentides,19.33,36.75,85.55,2019-11-04
"Senior managers - trade, broadcasting and other services, n.e.c.",QC,Outaouais,19.33,36.75,85.55,2019-11-04
"Senior managers - trade, broadcasting and other services, n.e.c.",QC,Abitibi-Témiscamingue,19.33,36.75,85.55,2019-11-04
"Senior managers - trade, broadcasting and other services, n.e.c.",QC,Mauricie,19.33,36.75,85.55,2019-11-04
"Senior managers - trade, broadcasting and other services, n.e.c.",QC,Saguenay--Lac-Saint-Jean,,,,2019-11-04
"Senior managers - trade, broadcasting and other services, n.e.c.",QC,Côte-Nord,19.33,36.75,85.55,2019-11-04
"Senior managers - trade, broadcasting and other services, n.e.c.",QC,Nord-du-Québec,,,,2019-11-04
"Senior managers - trade, broadcasting and other services, n.e.c.",ON,Ontario,14,46.92,172.82,2019-11-04
"Senior managers - trade, broadcasting and other services, n.e.c.",ON,Ottawa,,,,2019-11-04
"Senior managers - trade, broadcasting and other services, n.e.c.",ON,Kingston--Pembroke,,,,2019-11-04
"Senior managers - trade, broadcasting and other services, n.e.c.",ON,Muskoka--Kawarthas,,,,2019-11-04
"Senior managers - trade, broadcasting and other services, n.e.c.",ON,Toronto,14,56.37,203.49,2019-11-04
"Senior managers - trade, broadcasting and other services, n.e.c.",ON,Kitchener--Waterloo--Barrie,14,48.93,132.25,2019-11-04
"Senior managers - trade, broadcasting and other services, n.e.c.",ON,Hamilton--Niagara Peninsula,14,45.28,173.12,2019-11-04
"Senior managers - trade, broadcasting and other services, n.e.c.",ON,London,,,,2019-11-04
"Senior managers - trade, broadcasting and other services, n.e.c.",ON,Windsor--Sarnia,,,,2019-11-04
"Senior managers - trade, broadcasting and other services, n.e.c.",ON,Stratford--Bruce Peninsula,,,,2019-11-04
"Senior managers - trade, broadcasting and other services, n.e.c.",ON,Northeast,,,,2019-11-04
"Senior managers - trade, broadcasting and other services, n.e.c.",ON,Northwest,,,,2019-11-04
"Senior managers - trade, broadcasting and other services, n.e.c.",MB,Manitoba,,,,2019-11-04
"Senior managers - trade, broadcasting and other services, n.e.c.",MB,Southeast,,,,2019-11-04
"Senior managers - trade, broadcasting and other services, n.e.c.",MB,South Central,,,,2019-11-04
"Senior managers - trade, broadcasting and other services, n.e.c.",MB,Southwest,,,,2019-11-04
"Senior managers - trade, broadcasting and other services, n.e.c.",MB,North Central,,,,2019-11-04
"Senior managers - trade, broadcasting and other services, n.e.c.",MB,Winnipeg,,,,2019-11-04
"Senior managers - trade, broadcasting and other services, n.e.c.",MB,Interlake,,,,2019-11-04
"Senior managers - trade, broadcasting and other services, n.e.c.",MB,Parklands,,,,2019-11-04
"Senior managers - trade, broadcasting and other services, n.e.c.",MB,North,,,,2019-11-04
"Senior managers - trade, broadcasting and other services, n.e.c.",SK,Saskatchewan,12.96,36.96,124.16,2019-11-04
"Senior managers - trade, broadcasting and other services, n.e.c.",SK,Regina--Moose Mountain,16.5,33.7,105.43,2019-11-04
"Senior managers - trade, broadcasting and other services, n.e.c.",SK,Swift Current--Moose Jaw,,,,2019-11-04
"Senior managers - trade, broadcasting and other services, n.e.c.",SK,Saskatoon--Biggar,,,,2019-11-04
"Senior managers - trade, broadcasting and other services, n.e.c.",SK,Yorkton--Melville,,,,2019-11-04
"Senior managers - trade, broadcasting and other services, n.e.c.",SK,Prince Albert,,,,2019-11-04
"Senior managers - trade, broadcasting and other services, n.e.c.",SK,Northern,,,,2019-11-04
"Senior managers - trade, broadcasting and other services, n.e.c.",AB,Alberta,15,46.04,150.76,2019-11-04
"Senior managers - trade, broadcasting and other services, n.e.c.",AB,Lethbridge--Medicine Hat,,,,2019-11-04
"Senior managers - trade, broadcasting and other services, n.e.c.",AB,Camrose--Drumheller,,,,2019-11-04
"Senior managers - trade, broadcasting and other services, n.e.c.",AB,Calgary,,,,2019-11-04
"Senior managers - trade, broadcasting and other services, n.e.c.",AB,Banff--Jasper--Rocky Mountain House,,,,2019-11-04
"Senior managers - trade, broadcasting and other services, n.e.c.",AB,Red Deer,,,,2019-11-04
"Senior managers - trade, broadcasting and other services, n.e.c.",AB,Edmonton,,,,2019-11-04
"Senior managers - trade, broadcasting and other services, n.e.c.",AB,Athabasca--Grande Prairie--Peace River,,,,2019-11-04
"Senior managers - trade, broadcasting and other services, n.e.c.",AB,Wood Buffalo--Cold Lake,,,,2019-11-04
"Senior managers - trade, broadcasting and other services, n.e.c.",BC,British Columbia,13.85,36.15,124.19,2019-11-04
"Senior managers - trade, broadcasting and other services, n.e.c.",BC,Vancouver Island and Coast,,,,2019-11-04
"Senior managers - trade, broadcasting and other services, n.e.c.",BC,Lower Mainland,13.85,42.51,134.87,2019-11-04
"Senior managers - trade, broadcasting and other services, n.e.c.",BC,Thompson--Okanagan,,,,2019-11-04
"Senior managers - trade, broadcasting and other services, n.e.c.",BC,Kootenay,,,,2019-11-04
"Senior managers - trade, broadcasting and other services, n.e.c.",BC,Cariboo,,,,2019-11-04
"Senior managers - trade, broadcasting and other services, n.e.c.",BC,North Coast,,,,2019-11-04
"Senior managers - trade, broadcasting and other services, n.e.c.",BC,Nechako,,,,2019-11-04
"Senior managers - trade, broadcasting and other services, n.e.c.",BC,Northeast,,,,2019-11-04
"Senior managers - trade, broadcasting and other services, n.e.c.",YK,Yukon Territory,,,,2019-11-04
"Senior managers - trade, broadcasting and other services, n.e.c.",NW,Northwest Territories,,,,2019-11-04
"Senior managers - trade, broadcasting and other services, n.e.c.",NU,Nunavut,,,,2019-11-04
"Senior managers - construction, transportation, production and utilities",NA,National,11.32,46.71,159.72,2019-11-04
"Senior managers - construction, transportation, production and utilities",NL,Newfoundland and Labrador,,,,2019-11-04
"Senior managers - construction, transportation, production and utilities",NL,Avalon Peninsula,,,,2019-11-04
"Senior managers - construction, transportation, production and utilities",NL,South Coast--Burin Peninsula,,,,2019-11-04
"Senior managers - construction, transportation, production and utilities",NL,West Coast--Northern Peninsula--Labrador,,,,2019-11-04
"Senior managers - construction, transportation, production and utilities",NL,Notre Dame--Central Bonavista Bay,,,,2019-11-04
"Senior managers - construction, transportation, production and utilities",PE,Prince Edward Island,,,,2019-11-04
"Senior managers - construction, transportation, production and utilities",NS,Nova Scotia,12.12,48.82,147.86,2019-11-04
"Senior managers - construction, transportation, production and utilities",NS,Cape Breton,,,,2019-11-04
"Senior managers - construction, transportation, production and utilities",NS,North Shore,,,,2019-11-04
"Senior managers - construction, transportation, production and utilities",NS,Annapolis Valley,,,,2019-11-04
"Senior managers - construction, transportation, production and utilities",NS,Southern,,,,2019-11-04
"Senior managers - construction, transportation, production and utilities",NS,Halifax,,,,2019-11-04
"Senior managers - construction, transportation, production and utilities",NB,New Brunswick,14.73,34.95,81.68,2019-11-04
"Senior managers - construction, transportation, production and utilities",NB,Campbellton--Miramichi,,,,2019-11-04
"Senior managers - construction, transportation, production and utilities",NB,Moncton--Richibucto,,,,2019-11-04
"Senior managers - construction, transportation, production and utilities",NB,Saint John--St. Stephen,,,,2019-11-04
"Senior managers - construction, transportation, production and utilities",NB,Fredericton--Oromocto,,,,2019-11-04
"Senior managers - construction, transportation, production and utilities",NB,Edmundston--Woodstock,,,,2019-11-04
"Senior managers - construction, transportation, production and utilities",QC,Québec,12.5,35.88,121.97,2019-11-04
"Senior managers - construction, transportation, production and utilities",QC,Gaspésie--Îles-de-la-Madeleine,,,,2019-11-04
"Senior managers - construction, transportation, production and utilities",QC,Bas-Saint-Laurent,,,,2019-11-04
"Senior managers - construction, transportation, production and utilities",QC,Capitale-Nationale,12.5,37.63,111.01,2019-11-04
"Senior managers - construction, transportation, production and utilities",QC,Chaudière-Appalaches,12.5,30.07,85.28,2019-11-04
"Senior managers - construction, transportation, production and utilities",QC,Estrie,,,,2019-11-04
"Senior managers - construction, transportation, production and utilities",QC,Centre-du-Québec,,,,2019-11-04
"Senior managers - construction, transportation, production and utilities",QC,Montérégie,12.5,37.09,126.37,2019-11-04
"Senior managers - construction, transportation, production and utilities",QC,Montréal,,,,2019-11-04
"Senior managers - construction, transportation, production and utilities",QC,Laval,12.5,37.16,130.81,2019-11-04
